"Id"	"Accession"	"Gene_name"	"Identification_type_10amol_1"	"Identification_type_10amol_2"	"Identification_type_10amol_3"	"Identification_type_10amol_4"	"Identification_type_50amol_1"	"Identification_type_50amol_3"	"Identification_type_50amol_2"	"Identification_type_50amol_4"	"Identification_type_100amol_1"	"Identification_type_100amol_3"	"Identification_type_100amol_2"	"Identification_type_100amol_4"	"Identification_type_250amol_1"	"Identification_type_250amol_2"	"Identification_type_250amol_3"	"Identification_type_250amol_4"	"Identification_type_500amol_1"	"Identification_type_500amol_3"	"Identification_type_500amol_2"	"Identification_type_500amol_4"	"Identification_type_1fmol_1"	"Identification_type_1fmol_2"	"Identification_type_1fmol_3"	"Identification_type_1fmol_4"	"Identification_type_5fmol_1"	"Identification_type_5fmol_3"	"Identification_type_5fmol_2"	"Identification_type_5fmol_4"	"Identification_type_10fmol_1"	"Identification_type_10fmol_2"	"Identification_type_10fmol_3"	"Identification_type_10fmol_4"	"Identification_type_25fmol_1"	"Identification_type_25fmol_2"	"Identification_type_25fmol_3"	"Identification_type_25fmol_4"	"Identification_type_50fmol_1"	"Identification_type_50fmol_2"	"Identification_type_50fmol_3"	"Identification_type_50fmol_4"	"Specific_peptides"	"Intensity_10amol_1"	"Intensity_10amol_2"	"Intensity_10amol_3"	"Intensity_10amol_4"	"Intensity_50amol_1"	"Intensity_50amol_3"	"Intensity_50amol_2"	"Intensity_50amol_4"	"Intensity_100amol_1"	"Intensity_100amol_3"	"Intensity_100amol_2"	"Intensity_100amol_4"	"Intensity_250amol_1"	"Intensity_250amol_2"	"Intensity_250amol_3"	"Intensity_250amol_4"	"Intensity_500amol_1"	"Intensity_500amol_3"	"Intensity_500amol_2"	"Intensity_500amol_4"	"Intensity_1fmol_1"	"Intensity_1fmol_2"	"Intensity_1fmol_3"	"Intensity_1fmol_4"	"Intensity_5fmol_1"	"Intensity_5fmol_3"	"Intensity_5fmol_2"	"Intensity_5fmol_4"	"Intensity_10fmol_1"	"Intensity_10fmol_2"	"Intensity_10fmol_3"	"Intensity_10fmol_4"	"Intensity_25fmol_1"	"Intensity_25fmol_2"	"Intensity_25fmol_3"	"Intensity_25fmol_4"	"Intensity_50fmol_1"	"Intensity_50fmol_2"	"Intensity_50fmol_3"	"Intensity_50fmol_4"
125973	"FMP10_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	116	6163937	7855670	5848715	4963049.5	4431285.5	6851430.5	5792264.5	4586702	4841093.5	7619673.5	6972150	5443315.5	6245294	6022542	7000404	4460703	6973201	7113298	6618882.5	5435195	6046912.5	5389573	7657868	5844329	5347070	7209958.5	6061095	5903265.5	6559089	5490655.5	6759004	6698027.5	7739655.5	6905821	6766560	6003474	3258613.5	4767234	7423878	4930251
125692	"FMP41_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	79	5368441.5	5828135.5	4943941.5	4032780.25	5710101	5578520.5	4964782.5	4332351	5261188	5966027.5	5852040.5	4805944	5124221	4817442	4733675.5	4817793.5	4796142	5988443	5005700.5	4718336	4828170	5262574	6010647.5	5275806.5	5020636.5	5397503.5	4418800	4687273.5	5191059.5	4311161	5895594	4949161.5	6744711.5	4769475	5432185.5	4995480	6494627	5460750.5	5606619	1989129.38
124569	"FMP52_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	208	42564392	47098336	43907812	40886028	44140984	47986980	44243724	36366648	52583072	52837156	48969764	39547552	45318512	44637852	48834380	36717200	44586472	50833540	43781168	40037608	44809812	42739084	46054868	41887832	43439248	48589252	42631208	40995708	48013088	45072192	50250164	43379244	56888116	42965168	49609144	44903020	57407604	44798440	52565516	25540804
126160	"FNTA_YEAST"	NA	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	21	3344341.25	3555252	2813368	2736004	3422770.75	3156639.5	1081635.75	2575200.5	3753959.5	3515362.5	3051764.75	2655849	3326019.5	2944077.25	2922601.5	2746076.5	3147144.25	3222806.75	2598945.5	2544448.75	2842482	2875084.75	3303441.75	3531599.25	2919409.75	3938361.75	2785699.25	3173999.25	3072457.75	3361587.25	3706472.75	2939017	4576154.5	3019016.75	3331504	3010417	4192529.25	3422376.5	3458095.75	2113149.25
124350	"FNTB_YEAST"	NA	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	1	NA	386766.97	NA	NA	NA	NA	NA	NA	NA	NA	458296.5	349213.81	NA	NA	NA	338643.22	NA	562357.44	NA	NA	NA	NA	NA	456835.28	NA	NA	385311.91	534045.5	NA	360368.84	NA	453654.06	NA	376375.41	NA	396553.38	NA	NA	656158	NA
124121	"FOB1_YEAST"	NA	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	6	NA	719492.75	537354.25	450923.12	NA	562647.44	NA	655364.5	702839.44	571848.5	609913.12	585499.88	383558.97	NA	482874.5	NA	NA	811038.5	NA	635513.31	NA	509231.25	532722.38	525175.69	400815.81	NA	425754.81	594074.62	694907.81	472225.59	NA	543407.38	777147.69	NA	528405.19	604425.31	NA	NA	NA	503757.34
125439	"FOL1_YEAST"	NA	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	21	4155389.25	3733419.5	3801085.75	3485889.75	719360.56	4243493	3502372	2954385	4642117	5076082	4307024.5	3225924.25	960665.31	4064313.5	4319604	3451705	3742515.5	3992273	1293678	3786936.75	3486071.5	4047338.5	4638793.5	4574721	3750981.25	4550186	3941892.25	3684626.5	3804066.25	3768973.25	4807398	4338443	2031257.25	4629804	3962268.75	4641064	5838963	4257162.5	5628532	2554318.75
124268	"FOLD_YEAST"	NA	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	1	NA	NA	NA	NA	NA	812792.06	NA	784841	NA	NA	NA	NA	NA	NA	NA	985166.31	NA	NA	NA	692619.12	1186768.88	NA	NA	NA	NA	NA	NA	1014158.31	955168.81	NA	NA	NA	NA	879548.62	NA	915385.25	998348.25	NA	NA	NA
125435	"FOLE_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	197	20213244	23602150	19403898	18310016	20315982	22577232	20436288	16532680	22483692	24999496	22989152	18666738	20405650	19927282	21818728	17435232	21027448	23917014	21128378	19064696	19038668	19573170	22682272	20992194	19246964	23009134	18711968	20706018	22704064	20753010	23729772	22607912	25063308	20464304	23493114	20859668	26304856	20399666	25436382	10390874
125753	"FPK1_YEAST"	NA	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	9	NA	278516.91	245373.23	932009.62	934451.94	285525.03	1048295.31	977398.12	257456.45	1488247.75	1304819.62	317261.22	978307	1151584.88	436508.38	921958.81	329564.62	514608.28	NA	1138102.88	1272561.88	340012.47	1395991.75	381885.06	392314.62	1559181.5	NA	529134.88	294599.31	422804.5	629346.69	445966.12	2382993.5	473923.97	620773.31	467558.47	617566.88	540849.94	2499825.75	429393.03
126397	"FPPS_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	656	244975936	274451936	237005264	223330288	244569808	265917232	242725360	203561744	281421280	288908160	263851664	235146144	245387408	235177472	268043456	196779024	247063728	280610720	251468832	224986832	243228256	237705200	281825824	241499728	234011872	285074944	231999616	240474624	267917424	248001760	279300448	253347712	302675424	240586000	276494912	240343088	304650528	242258416	288832896	162505440
123951	"FRA1_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	117	7052713	7687904	6790419.5	5943385	6119818.5	6975323.5	6279443	5736937	6878199	7903243.5	6564559.5	5946328.5	6786649	6464602.5	7726864	5530848.5	6804696.5	7127263	6784590	5655769	6741759	6320202	7244487	5761383.5	6203737	7326534.5	5908591	6073993.5	7047236.5	6000696.5	8142280	6231005.5	8572817	5853109	7266176	5425267.5	8558817	7024400	7580392.5	4252137
125029	"FRA2_YEAST"	NA	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	7	346154.72	2447846	1828533.62	237350.83	1708525.88	2214708.75	2197195.75	309298.62	401688.22	1821800.38	2258761.5	2117318.75	2089141.12	2512834	2912967.5	1569542.5	453027.94	2375003	2469392.25	2145337	2133641.5	2706332.5	554613.44	471248.66	2290529.5	2640380.5	2436151	2474116	2766102.75	2283093.25	2913942	2197322.25	940317.25	2750172.75	2691642	2392036.5	858719.12	3006134.75	3218563.25	506295.91
125270	"FRDA_YEAST"	NA	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	32	1449842.38	NA	1189789.5	948952.44	NA	1439329.5	1342501	904761.25	1902157.5	1284964.5	1185798.62	1043751.81	NA	1162562.5	1304600.5	860015.19	1423167	1333012.12	1342009.25	931411.81	1225663.12	1164437.38	1206904.62	1051702.5	1337375.62	1282003	1240394.5	991026.75	1587170	1291835.12	1424708.25	1211175.62	3445597.5	2690728.5	2110080	2627871.25	5048520.5	4180954	3422278.5	1806292
126422	"FRDS_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	338	42000520	47590216	41924352	37841884	41343584	46043716	40705628	35161348	48995628	51015552	48011368	40721316	40943040	39658872	45835236	34004048	43658476	47502760	41494376	37888048	42261604	40217832	48698940	40312640	40116212	45436744	38138588	41160796	44157020	41553456	47706900	42469540	51356400	41064044	46749944	40164112	50261012	40290332	47339716	26904822
123746	"FRE1_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	253	36922524	42206876	36160276	34998064	38099432	41624628	38434968	30393234	41978392	46674768	43209336	36249952	36964108	35929356	40723192	30904262	38796952	43073632	37383104	34904980	39039132	37479964	41336836	36595456	35949720	42099224	36410440	36581376	40478592	39326740	44516148	40666612	48192192	37469560	41946160	37765176	49133916	40525464	44504020	25406678
126191	"FRE7_YEAST"	NA	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	28	NA	1811105.62	NA	1442426.5	387379.09	NA	345707.56	1445704.75	447511.84	NA	204832.92	1913321.62	2074522	493143.47	414554.97	367182.56	462550.22	444909.81	436515.16	377573.94	412808.75	461081.75	4427471.5	2703508.25	546999.31	4560725	4280903	3939178.75	NA	NA	3926517	582323.5	1095720.25	6003721.5	5147039.5	4427502.5	1632271.38	NA	1072508.12	NA
125333	"FRMSR_YEAST"	NA	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	29	1745099.88	2151351.75	1659731	1423779.88	1592109	1753133.12	1582951	1246615.25	1795668.5	1942595.88	1818607.12	1443830.38	601157.88	1643774.5	1736523.25	1240471	1627895	1796530.25	1454598.12	553228.44	1651491.62	1569457.5	1842580.25	1681884	889108.62	1900221.12	739879.19	1527684.38	846195.25	1872656	2144897.5	801897.12	2349264	723405.62	730514.25	1978009.25	2871682.75	2258966.25	2119411.5	604652.75
125747	"FSF1_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	303	28134600	31516204	26205856	24349354	28235428	29690046	26669316	22843618	30050606	32154678	29551408	25276698	26640474	25950010	29730520	21858236	28167640	31129758	26964074	24557162	26814300	26315418	30745870	27069694	25434216	29525256	24155848	26596200	30240900	28075470	30367410	28217902	33304726	26565444	29138156	27630348	34301400	26686584	31091338	19095876
123844	"FSH1_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	302	35069956	39121864	31409544	30285860	31686936	34822272	32320924	26510364	37640712	38674984	37334588	29985220	32788136	32107364	33932536	26065670	34101260	36669192	31797444	28721868	33379896	31718236	36038924	32217930	30856436	36950208	30641976	31407420	37757128	34804264	37759232	32905208	40767252	31961164	36998364	31354304	43621960	31882642	39032364	21503210
125109	"FSH2_YEAST"	NA	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	32	554703.62	634330.56	566929.81	666048.25	NA	680197.44	647979.94	429255.75	714178.56	796950.38	666795.56	566784.19	538762.25	574221.5	662090.19	520567.47	690115.56	582200.5	570079	652535.12	560067.06	510268.12	635747.88	622573.06	525653.75	683043.56	614602.25	682179.69	609930.62	695413.38	705535.88	767987.88	836307.62	629318.25	610617.19	572238	739594.94	653221.44	840675.69	363965.72
125613	"FSH3_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	82	4779636.5	4608101	2869783	3729628.5	4497200	4254870	4270760.5	3451038	5115017.5	4371549	4559103.5	4075319	4056085.75	3945642.5	4836021	2918840.25	4360812	4809382.5	4783375	3963869	4589151.5	4241924	4892011	4416618	4157776	4772701	3863204.75	4073162.25	4321868.5	4366077	4879933	3589920.25	5351748	4369893.5	5085381	4351959.5	5585630.5	3793778	5268322.5	2649719.75
124923	"FUB1_YEAST"	NA	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	3	NA	733916.56	567144.75	560000.31	534568.31	748300.19	511246.09	624809.31	NA	NA	NA	611385.38	651185.94	538360.44	630261.75	583306	657684.5	NA	606426.44	679421.69	582138.56	519470.34	862835.12	NA	605941.12	964536	600206.19	662948.25	575858.12	814946	716508.25	675540.56	764535.38	NA	946871.06	718160.69	700765.19	562679.94	773257.69	530124.69
125960	"FUMH_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	289	54167088	55633808	43936792	38921656	51064132	50405556	47666404	37207760	56414344	55857636	54109064	41231860	49963980	45028240	47909340	35009336	50526032	53084756	46760524	40246948	48899268	43405856	49099892	44279804	47814636	49719196	43428008	42605464	52678392	46281404	50809732	44674908	60641360	45225428	48662504	44260612	58966812	44272140	49853320	27072820
